stamp;x;y;z
07/11/2020 12.35.00;-2,6132712;-8,316259;6,7648168
07/11/2020 12.35.00;-2,8275523;-7,723695;6,25964
07/11/2020 12.35.00;-3,3889925;-6,907272;5,9627595
07/11/2020 12.35.00;-2,5450363;-6,9767036;6,551733
07/11/2020 12.35.00;-2,7006595;-7,439982;7,2592196
07/11/2020 12.35.00;-3,0657754;-7,052121;6,8222775
07/11/2020 12.35.00;-3,5817258;-7,2664022;6,1219735
07/11/2020 12.35.00;-3,1483753;-7,1131735;6,5708866
07/11/2020 12.35.00;-2,4468741;-7,091625;6,6989765
07/11/2020 12.35.00;-2,8191724;-7,27957;7,1634517
07/11/2020 12.35.00;-3,799598;-6,909666;6,7241154
07/11/2020 12.35.00;-3,1435869;-6,51582;6,2728086
07/11/2020 12.35.00;-2,4313118;-6,993463;7,7679873
07/11/2020 12.35.00;-2,9029696;-6,9479733;7,2245035
07/11/2020 12.35.00;-3,2585084;-6,8402343;6,477513
07/11/2020 12.35.00;-3,6355953;-7,133524;6,1890116
07/11/2020 12.35.00;-2,3870192;-7,0006456;6,7480574
07/11/2020 12.35.00;-2,741361;-7,5824366;7,5046253
07/11/2020 12.35.00;-3,0226796;-7,383718;6,4392056
07/11/2020 12.35.00;-3,5661635;-6,6546836;5,841852
07/11/2020 12.35.00;-2,15957;-7,455544;6,477513
07/11/2020 12.35.00;-2,1547816;-7,9822683;6,7971387
07/11/2020 12.35.00;-2,554613;-7,892486;6,3889275
07/11/2020 12.35.00;-2,8443117;-7,823054;5,0900726
07/11/2020 12.35.00;-2,2170308;-7,9391727;5,627571
07/11/2020 12.35.00;-1,5358804;-8,534132;5,896919
07/11/2020 12.35.00;-2,1894975;-8,726865;5,99149
07/11/2020 12.35.00;-2,8431146;-8,049306;5,494693
07/11/2020 12.35.00;-2,9161377;-7,2460513;5,2277393
07/11/2020 12.35.00;-2,1655555;-7,753622;6,5864487
07/11/2020 12.35.00;-2,5234885;-7,750031;6,8881183
07/11/2020 12.35.00;-2,7940333;-7,4244194;6,101623
07/11/2020 12.35.00;-3,108871;-7,1766195;5,8681884
07/11/2020 12.35.00;-2,385822;-7,553706;6,435614
07/11/2020 12.35.00;-2,4899697;-8,1402855;7,019799
07/11/2020 12.35.00;-2,7114334;-7,78355;6,3985043
07/11/2020 12.35.00;-3,25372;-6,896498;6,271611
07/11/2020 12.35.00;-2,8802247;-6,9838862;6,622362
07/11/2020 12.35.00;-2,72939;-7,0844426;7,4567413
07/11/2020 12.35.00;-2,8215668;-6,673837;7,005434
07/11/2020 12.35.00;-3,3195608;-6,9491706;6,625953
07/11/2020 12.35.00;-3,3375173;-7,1263413;6,3709707
07/11/2020 12.35.00;-2,480393;-7,350199;6,4846954
07/11/2020 12.35.00;-2,3439236;-8,081628;6,7109475
07/11/2020 12.35.00;-2,6288335;-7,747637;6,367379
07/11/2020 12.35.00;-3,2453403;-7,1287355;6,173449
07/11/2020 12.35.00;-2,813187;-6,967127;6,0321913
07/11/2020 12.35.00;-2,421735;-7,7332716;6,8426285
07/11/2020 12.35.00;-2,6408045;-7,7009497;6,6654577
07/11/2020 12.35.00;-2,657564;-7,5453267;6,0848637
07/11/2020 12.35.00;-2,9388826;-7,644686;5,448006
07/11/2020 12.35.00;-2,5462334;-7,529764;6,301539
07/11/2020 12.35.00;-2,529474;-7,8984714;6,7133417
07/11/2020 12.35.00;-2,846706;-7,61835;6,6786256
07/11/2020 12.35.00;-3,7086184;-6,6079965;6,1123967
07/11/2020 12.35.01;-2,5893292;-6,7684083;6,26802
07/11/2020 12.35.01;-2,5713725;-7,5812397;7,5165963
07/11/2020 12.35.01;-2,9293058;-7,0688806;6,9048777
07/11/2020 12.35.01;-3,5661635;-7,183802;5,969942
07/11/2020 12.35.01;-3,0202854;-7,2209125;6,2763996
07/11/2020 12.35.02;-2,2098482;-7,7332716;6,691794
07/11/2020 12.35.02;-2,6084828;-8,209718;6,4978633
07/11/2020 12.35.02;-3,1172507;-7,422025;6,23091
07/11/2020 12.35.02;-2,693477;-7,1466923;6,0022635
07/11/2020 12.35.02;-2,3762453;-7,4723034;7,004237
07/11/2020 12.35.02;-2,741361;-6,9958572;7,0126166
07/11/2020 12.35.03;-2,8898015;-6,8067155;6,6403184
07/11/2020 12.35.37;-3,1543608;-7,3633676;5,8083334
07/11/2020 12.35.37;-2,5462334;-7,6865845;6,5589156
07/11/2020 12.35.37;-2,327164;-8,005013;6,405687
07/11/2020 12.35.37;-2,7605145;-7,9236107;6,38773
07/11/2020 12.35.37;-3,2225955;-6,909666;6,217742
07/11/2020 12.35.37;-3,1028855;-6,703765;6,3721676
07/11/2020 12.35.37;-2,5127146;-7,1143703;7,299921
07/11/2020 12.35.37;-3,027468;-7,037756;7,3047094
07/11/2020 12.35.37;-3,3387144;-7,3106947;6,897695
07/11/2020 12.35.37;-3,1280246;-7,357382;5,6407394
07/11/2020 12.35.37;-2,2625206;-7,550115;5,866991
07/11/2020 12.35.37;-2,2505496;-8,991425;6,4032927
07/11/2020 12.35.37;-2,2146366;-8,65863;5,795165
07/11/2020 12.35.37;-2,7593174;-7,809886;5,374983
07/11/2020 12.35.37;-2,7006595;-7,404069;5,8813562
07/11/2020 12.35.37;-2,2816741;-7,5285673;7,0808516
07/11/2020 12.35.37;-2,777274;-7,017405;6,733692
07/11/2020 12.35.37;-3,2632968;-7,064092;6,7360864
07/11/2020 12.35.37;-3,2154129;-7,01142;6,183026
07/11/2020 12.35.37;-2,8383262;-7,20535;6,613982
07/11/2020 12.35.37;-2,7114334;-7,357382;7,1490865
07/11/2020 12.35.37;-2,5198972;-7,0365586;6,919243
07/11/2020 12.35.37;-3,4021606;-6,921637;6,7025676
07/11/2020 12.35.37;-3,1878796;-6,5349736;6,203377
07/11/2020 12.35.37;-2,5821466;-7,5429325;7,4016747
07/11/2020 12.35.37;-2,6635494;-7,2843585;6,670246
07/11/2020 12.35.37;-2,9233203;-7,261614;6,51582
07/11/2020 12.35.37;-3,2704794;-7,4854717;6,0980315
07/11/2020 12.35.37;-2,96881;-7,4136457;6,009446
07/11/2020 12.35.37;-2,504335;-7,6770077;6,7265096
07/11/2020 12.35.37;-2,3403323;-7,6470804;6,6870055
07/11/2020 12.35.37;-3,2118216;-7,443573;6,4044895
07/11/2020 12.35.37;-3,4344823;-6,7360864;6,089652
07/11/2020 12.35.37;-2,7641058;-6,873753;6,716933
07/11/2020 12.35.37;-2,6420016;-6,8186865;7,153875
07/11/2020 12.35.37;-3,039439;-7,133524;7,0820484
07/11/2020 12.35.37;-3,1914709;-7,157466;5,8023477
07/11/2020 12.35.37;-2,718616;-7,553706;6,0980315
07/11/2020 12.35.37;-2,4600422;-8,095993;6,435614
07/11/2020 12.35.37;-2,396596;-7,9691005;6,326678
07/11/2020 12.35.37;-3,1962593;-7,273585;6,351817
07/11/2020 12.35.37;-3,1747115;-6,469133;6,2859764
07/11/2020 12.35.37;-2,4971523;-7,0006456;7,3418193
07/11/2020 12.35.37;-2,802413;-6,9982514;7,0425444
07/11/2020 12.35.37;-3,265691;-7,1969705;7,141904
07/11/2020 12.35.37;-3,3075895;-7,0461354;6,362591
07/11/2020 12.35.37;-2,5486276;-6,767211;6,2009826
07/11/2020 12.35.37;-2,8502972;-7,7703815;7,195773
07/11/2020 12.35.37;-2,5965118;-7,5453267;6,615179
07/11/2020 12.35.37;-3,5769374;-7,2029557;6,364985
07/11/2020 12.35.37;-2,9113493;-6,578069;6,1507044
07/11/2020 12.35.37;-2,2002714;-7,0221934;6,9108634
07/11/2020 12.35.37;-3,052607;-7,3178773;7,3442135
07/11/2020 12.35.37;-2,8311436;-7,3873096;6,432023
07/11/2020 12.35.37;-3,0346506;-7,5824366;6,2345014
07/11/2020 12.35.37;-2,3642743;-7,2963295;6,4308257
07/11/2020 12.35.37;-2,6503813;-8,1881695;6,8881183
07/11/2020 12.35.37;-2,955642;-7,37055;6,429629
07/11/2020 12.35.37;-3,289633;-6,5828576;6,409278
07/11/2020 12.35.37;-2,4301147;-6,619968;6,9707184
07/11/2020 12.35.37;-2,8107927;-7,0664864;7,32506
07/11/2020 12.35.37;-3,052607;-7,1849995;6,789956
07/11/2020 12.35.37;-2,8790276;-7,6961613;5,6658783
07/11/2020 12.35.37;-2,5151088;-7,9391727;6,117185
07/11/2020 12.35.37;-2,2014685;-8,364143;6,0489507
07/11/2020 12.35.37;-2,409764;-8,152257;5,878962
07/11/2020 12.35.37;-3,4356794;-7,6961613;6,0501475
07/11/2020 12.35.37;-2,5450363;-7,2484455;5,74369
07/11/2020 12.35.37;-2,1392193;-7,644686;6,667852
07/11/2020 12.35.37;-2,8119898;-7,4627266;6,8186865
07/11/2020 12.35.37;-2,9891608;-7,4363904;6,078878
07/11/2020 12.35.37;-3,3039982;-7,5225816;5,803545
07/11/2020 12.35.37;-2,517503;-7,620744;6,6056023
07/11/2020 12.35.37;-2,2122424;-7,381324;6,527791
07/11/2020 12.35.37;-3,0083144;-7,2448545;6,8665705
07/11/2020 12.35.37;-3,3028011;-6,6774287;6,578069
07/11/2020 12.35.37;-2,6384103;-6,8318543;6,0968347
07/11/2020 12.35.37;-2,4540567;-7,7560163;7,029376
07/11/2020 12.35.37;-2,741361;-7,4615297;6,6415157
07/11/2020 12.35.37;-3,071761;-7,752425;5,7736173
07/11/2020 12.35.37;-2,8622682;-7,643489;5,6563015
07/11/2020 12.35.37;-2,1643584;-7,639898;5,985504
07/11/2020 12.35.37;-2,268506;-8,494628;6,5002575
07/11/2020 12.35.37;-2,7617116;-7,9607205;6,173449
07/11/2020 12.35.37;-3,0250738;-6,9000893;6,0465565
07/11/2020 12.35.37;-2,6922798;-6,8103065;6,767211
07/11/2020 12.35.37;-2,7509377;-6,7767878;7,4687123
07/11/2020 12.35.37;-3,0190883;-6,619968;7,2939353
07/11/2020 12.35.37;-3,3865983;-6,6762314;6,591237
07/11/2020 12.35.37;-3,1735144;-6,8522053;6,9120603
07/11/2020 12.35.37;-2,791639;-7,055712;7,052121
07/11/2020 12.35.37;-2,8550856;-7,0461354;7,076063
07/11/2020 12.35.37;-3,4931402;-6,9611416;6,9288197
07/11/2020 12.35.37;-3,53863;-6,2752028;6,7743936
07/11/2020 12.35.37;-3,0597897;-6,5361705;7,5070195
07/11/2020 12.35.37;-3,052607;-6,7241154;7,5405383
07/11/2020 12.35.37;-3,2441432;-6,7767878;7,479486
07/11/2020 12.35.37;-3,0226796;-6,8749504;6,05733
07/11/2020 12.35.37;-3,0370448;-7,1826053;6,6522894
07/11/2020 12.35.37;-2,2852654;-7,586028;6,2943563
07/11/2020 12.35.37;-2,4121583;-8,147469;6,482301
07/11/2020 12.35.37;-3,0550013;-7,526173;6,25964
07/11/2020 12.35.37;-2,5605986;-6,9719152;6,077681
07/11/2020 12.35.37;-2,44448;-8,204929;7,1143703
07/11/2020 12.35.37;-2,7377696;-7,6961613;6,9048777
07/11/2020 12.35.37;-2,9867666;-7,091625;5,90889
07/11/2020 12.35.37;-2,979584;-6,943185;5,9244523
07/11/2020 12.35.37;-3,0992942;-7,9116397;6,405687
07/11/2020 12.35.37;-1,685518;-7,3322425;6,5589156
07/11/2020 12.35.37;-2,231396;-7,7787614;6,731298
07/11/2020 12.35.37;-2,9867666;-7,680599;6,7851677
07/11/2020 12.35.37;-2,777274;-6,835446;6,143522
07/11/2020 12.35.37;-2,7629087;-6,963536;6,8426285
07/11/2020 12.35.37;-2,9281087;-7,0593038;7,0593038
07/11/2020 12.35.37;-2,9783869;-7,0221934;7,0329676
07/11/2020 12.35.37;-2,907758;-6,7959414;7,0700774
07/11/2020 12.35.37;-3,083732;-6,588843;7,2699933
07/11/2020 12.35.37;-3,1112652;-6,281188;7,335834
07/11/2020 12.35.37;-3,1052797;-6,0561333;7,3909006
07/11/2020 12.35.37;-3,3315318;-6,3362546;7,6027875
07/11/2020 12.35.37;-3,2082303;-6,2943563;7,3849154
07/11/2020 12.35.37;-3,1627405;-6,315904;7,5345526
07/11/2020 12.35.37;-3,0909145;-6,5206084;7,368156
07/11/2020 12.35.37;-3,180697;-6,3242836;7,337031
07/11/2020 12.35.37;-3,1471782;-6,242881;7,3669586
07/11/2020 12.35.37;-3,1794999;-6,361394;7,489063
07/11/2020 12.35.37;-3,13401;-6,443994;7,369353
07/11/2020 12.35.37;-3,05141;-6,6283474;7,189788
07/11/2020 12.35.37;-3,0657754;-6,8402343;7,192182
07/11/2020 12.35.37;-2,9831753;-6,8605847;7,017405
07/11/2020 12.35.37;-2,9376855;-6,7851677;6,9743094
07/11/2020 12.35.37;-2,918532;-6,769605;7,098808
07/11/2020 12.35.37;-3,039439;-6,817489;7,062895
07/11/2020 12.35.37;-2,9364884;-6,7145386;7,264008
07/11/2020 12.35.37;-3,0969;-6,8330517;7,3418193
07/11/2020 12.35.37;-3,107674;-6,2991447;7,195773
07/11/2020 12.35.37;-3,1591492;-6,0381765;7,3106947
07/11/2020 12.35.37;-3,2836475;-6,217742;7,20535
07/11/2020 12.35.37;-2,9628246;-6,4751186;7,029376
07/11/2020 12.35.37;-3,0346506;-7,0545154;7,103596
07/11/2020 12.35.37;-2,754529;-7,501034;6,667852
07/11/2020 12.35.37;-2,7257986;-7,615956;6,4224463
07/11/2020 12.35.37;-2,7605145;-7,7320743;5,4085016
07/11/2020 12.35.37;-2,8514943;-7,788338;5,697003
07/11/2020 12.35.37;-2,256535;-8,078036;6,257246
07/11/2020 12.35.37;-2,385822;-8,273164;6,009446
07/11/2020 12.35.37;-3,1962593;-7,723695;6,066907
07/11/2020 12.35.37;-3,560178;-6,528988;6,0357823
07/11/2020 12.35.37;-2,7856536;-7,035362;7,121553
07/11/2020 12.35.37;-2,873042;-6,6989765;7,1586633
07/11/2020 12.35.37;-3,2704794;-6,4140663;7,1371155
07/11/2020 12.35.37;-3,4105403;-6,7827735;6,4511766
07/11/2020 12.35.37;-3,2429461;-6,7971387;6,5936313
07/11/2020 12.35.37;-2,432509;-7,1395097;6,8079123
07/11/2020 12.35.37;-2,7712884;-7,9714947;7,07726
07/11/2020 12.35.37;-3,5529952;-7,1466923;6,7588315
07/11/2020 12.35.37;-3,3207579;-6,2943563;6,3829417
07/11/2020 12.35.37;-2,7006595;-6,393716;7,6650367
07/11/2020 12.35.37;-3,25372;-6,3326635;8,032547
07/11/2020 12.35.37;-3,1435869;-5,9902925;7,026982
07/11/2020 12.35.37;-3,5541923;-6,9479733;6,7001734
07/11/2020 12.35.37;-2,8407204;-7,0820484;6,6893997
07/11/2020 12.35.37;-2,3259668;-7,7069354;6,661866
07/11/2020 12.35.37;-2,7988217;-7,9846625;6,6654577
07/11/2020 12.35.37;-3,144784;-7,1610575;6,125565
07/11/2020 12.35.37;-3,3315318;-6,941988;6,0836663
07/11/2020 12.35.37;-2,5941176;-7,429208;6,9527617
07/11/2020 12.35.37;-2,6072857;-7,4986396;6,8605847
07/11/2020 12.35.37;-2,741361;-7,1909847;6,531382
07/11/2020 12.35.37;-3,4620156;-7,4112515;6,271611
07/11/2020 12.35.37;-2,9472623;-7,2580223;6,6427126
07/11/2020 12.35.37;-2,4971523;-7,5046253;6,719327
07/11/2020 12.35.37;-2,815581;-7,430405;6,7803793
07/11/2020 12.35.37;-3,514688;-7,103596;6,6522894
07/11/2020 12.35.37;-2,992752;-6,517017;6,525397
07/11/2020 12.35.37;-2,5845408;-6,7384806;7,5525093
07/11/2020 12.35.37;-2,9352913;-6,7684083;7,3047094
07/11/2020 12.35.37;-3,2106245;-6,861782;6,4152637
07/11/2020 12.35.37;-3,3901896;-7,2029557;6,2967505
07/11/2020 12.35.37;-2,3116016;-7,417237;6,215348
07/11/2020 12.35.37;-2,4732103;-8,590396;7,07726
07/11/2020 12.35.37;-2,7222073;-7,7799582;6,3589997
07/11/2020 12.35.37;-3,1364043;-6,493075;5,8466406
07/11/2020 12.35.38;-3,0418332;-6,8785415;6,669049
07/11/2020 12.35.38;-2,492364;-6,872556;7,2113357
07/11/2020 12.35.38;-3,0107086;-6,9886746;7,2304893
07/11/2020 12.35.38;-3,2130187;-6,751649;6,555324
07/11/2020 12.35.38;-3,3087866;-6,8929067;6,613982
07/11/2020 12.37.34;-2,6144683;-6,825869;6,8785415
07/11/2020 12.37.34;-3,0119057;-7,1502833;6,9850836
07/11/2020 12.37.34;-3,478775;-6,169858;6,8366427
07/11/2020 12.37.34;-2,9472623;-6,015432;6,9491706
07/11/2020 12.37.34;-2,96881;-6,716933;7,5824366
07/11/2020 12.37.34;-2,8395233;-6,803124;7,171831
07/11/2020 12.37.34;-2,943671;-7,2699933;6,1327477
07/11/2020 12.37.34;-3,0909145;-7,711724;6,053739
07/11/2020 12.37.34;-2,2972364;-7,642292;6,3482256
07/11/2020 12.37.34;-2,4313118;-8,109161;6,530185
07/11/2020 12.37.34;-2,8000188;-7,53575;6,337452
07/11/2020 12.37.34;-3,2561142;-6,609194;6,089652
07/11/2020 12.37.34;-2,610877;-7,3071036;6,9862804
07/11/2020 12.37.34;-2,707842;-7,117962;7,433996
07/11/2020 12.37.34;-3,0801406;-6,566098;7,3645644
07/11/2020 12.37.34;-3,1124623;-6,208165;6,6893997
07/11/2020 12.37.34;-3,3913867;-6,853402;6,679823
07/11/2020 12.37.34;-2,7341783;-7,2424603;6,691794
07/11/2020 12.37.34;-2,1978772;-7,801506;6,554127
07/11/2020 12.37.34;-2,8119898;-8,258799;6,8067155
07/11/2020 12.37.34;-3,157952;-6,9970546;6,173449
07/11/2020 12.37.34;-3,3051953;-6,361394;6,2871737
07/11/2020 12.37.34;-2,8311436;-6,7827735;7,0904284
07/11/2020 12.37.34;-2,7473464;-6,7348895;7,4986396
07/11/2020 12.37.34;-2,9951463;-6,455965;7,1059904
07/11/2020 12.37.34;-3,4117374;-6,9383965;6,26802
07/11/2020 12.37.34;-3,2202013;-6,777985;6,5720835
07/11/2020 12.37.34;-2,6503813;-7,303512;7,2029557
07/11/2020 12.37.34;-2,8263552;-7,503428;7,07726
07/11/2020 12.37.34;-3,2980127;-7,165846;6,634333
07/11/2020 12.37.34;-3,6260185;-6,4763155;6,381745
07/11/2020 12.37.34;-2,8095956;-6,862979;7,2245035
07/11/2020 12.37.34;-2,6970682;-6,7600284;7,229292
07/11/2020 12.37.34;-2,8167782;-6,944382;7,098808
07/11/2020 12.37.34;-3,4991257;-7,1909847;6,3446345
07/11/2020 12.37.34;-2,8095956;-7,369353;6,25964
07/11/2020 12.37.34;-2,267309;-8,087613;6,9048777
07/11/2020 12.37.34;-2,2110453;-7,97748;6,3913217
07/11/2020 12.37.34;-2,920926;-7,702147;6,1926026
07/11/2020 12.37.34;-3,2980127;-7,0221934;6,23091
07/11/2020 12.37.34;-2,4492683;-7,041347;6,50744
07/11/2020 12.37.34;-2,586935;-7,2723875;6,987478
07/11/2020 12.37.34;-2,7964275;-7,2221093;6,862979
07/11/2020 12.37.34;-3,1316159;-7,3178773;5,777209
07/11/2020 12.37.34;-2,9269116;-7,299921;6,233304
07/11/2020 12.37.34;-2,3127987;-7,4854717;6,6654577
07/11/2020 12.37.34;-2,7341783;-7,965509;6,9228344
07/11/2020 12.37.34;-2,907758;-7,359776;6,2847795
07/11/2020 12.37.34;-3,3482912;-6,694188;6,2967505
07/11/2020 12.37.34;-2,360683;-7,1670427;6,2752028
07/11/2020 12.37.34;-2,4624364;-7,8493905;7,255628
07/11/2020 12.37.34;-2,5617957;-7,356185;6,373365
07/11/2020 12.37.34;-3,3782187;-7,8888946;6,2249246
07/11/2020 12.37.34;-2,6898856;-7,751228;5,625177
07/11/2020 12.37.34;-2,03148;-7,964312;6,183026
07/11/2020 12.37.34;-2,3953989;-8,542512;6,2345014
07/11/2020 12.37.34;-2,8060043;-8,046912;5,9567738
07/11/2020 12.37.34;-2,835932;-7,4016747;5,997475
07/11/2020 12.37.34;-2,4504654;-7,265205;6,543353
07/11/2020 12.37.34;-2,6563668;-7,0209966;6,9982514
07/11/2020 12.37.34;-2,7593174;-6,9862804;6,6403184
07/11/2020 12.37.34;-2,5773582;-7,2699933;7,0461354
07/11/2020 12.37.34;-2,4313118;-7,5082164;6,3087215
07/11/2020 12.37.34;-2,4396915;-7,902063;6,157887
07/11/2020 12.37.34;-2,4468741;-7,9224133;5,9483943
07/11/2020 12.37.34;-2,4277205;-8,146272;5,595249
07/11/2020 12.37.34;-2,597709;-8,319851;5,6120086
07/11/2020 12.37.34;-1,7525556;-8,403648;5,57849
07/11/2020 12.37.34;-2,3415294;-8,428787;5,7185507
07/11/2020 12.37.34;-1,7070658;-8,058883;5,602432
07/11/2020 12.37.34;-2,1655555;-8,637083;5,7389016
07/11/2020 12.37.34;-2,043451;-7,926005;5,779603
07/11/2020 12.37.34;-2,1499932;-8,016984;6,2105594
07/11/2020 12.37.34;-2,895787;-7,6614456;6,227319
07/11/2020 12.37.34;-3,2477345;-7,4986396;5,9388175
07/11/2020 12.37.34;-3,3530796;-7,5213847;6,349423
07/11/2020 12.37.34;-2,2780828;-7,3753386;6,704962
07/11/2020 12.37.34;-2,7593174;-7,3897038;6,8450227
07/11/2020 12.37.34;-3,3207579;-7,177817;6,295553
07/11/2020 12.37.34;-3,1124623;-6,945579;6,18542
07/11/2020 12.37.34;-2,5965118;-7,7248917;6,5110316
07/11/2020 12.37.34;-2,5462334;-7,765593;6,70975
07/11/2020 12.37.34;-2,754529;-7,08564;6,7121444
07/11/2020 12.37.34;-3,1794999;-7,297527;5,6551046
07/11/2020 12.37.34;-3,0550013;-7,398083;6,3601966
07/11/2020 12.37.34;-2,586935;-7,7608047;6,9371996
07/11/2020 12.37.34;-2,5965118;-7,3777328;6,8186865
07/11/2020 12.37.34;-3,1723173;-7,025785;6,7743936
07/11/2020 12.37.34;-3,5565867;-6,203377;6,861782
07/11/2020 12.37.34;-2,6192567;-6,26802;6,7983356
07/11/2020 12.37.34;-2,885013;-7,615956;7,7308774
07/11/2020 12.37.34;-2,7808652;-7,1969705;6,9707184
07/11/2020 12.37.34;-3,193865;-7,171831;6,147113
07/11/2020 12.37.34;-3,1962593;-7,1155677;6,420052
07/11/2020 12.37.34;-2,5594015;-7,120356;6,7372837
07/11/2020 12.37.34;-2,6671407;-7,7081323;7,1730285
07/11/2020 12.37.34;-3,1040826;-7,3178773;6,9982514
07/11/2020 12.37.34;-3,5757403;-6,647501;6,5625067
07/11/2020 12.37.34;-3,1196449;-6,2584434;7,038953
07/11/2020 12.37.34;-3,039439;-6,271611;7,5848308
07/11/2020 12.37.34;-3,0969;-6,363788;7,443573
07/11/2020 12.37.34;-3,3985693;-6,6666546;6,703765
07/11/2020 12.37.34;-3,6044707;-7,120356;6,599617
07/11/2020 12.37.34;-2,5450363;-7,2029557;6,825869
07/11/2020 12.37.34;-2,5438392;-7,7189064;6,9587474
07/11/2020 12.37.34;-2,9592333;-7,1969705;6,781576
07/11/2020 12.37.34;-3,1735144;-6,409278;6,362591
07/11/2020 12.37.34;-2,871845;-6,5816603;6,8162923
07/11/2020 12.37.34;-2,669535;-6,955156;7,2304893
07/11/2020 12.37.34;-2,8107927;-7,074866;6,882133
07/11/2020 12.37.34;-3,4572272;-7,410054;6,489484
07/11/2020 12.37.34;-2,8407204;-7,5525093;5,7520695
07/11/2020 12.37.34;-2,6132712;-7,845799;6,5696893
07/11/2020 12.37.34;-2,5354595;-7,85777;6,539762
07/11/2020 12.37.34;-3,0083144;-7,463924;6,8557963
07/11/2020 12.37.34;-3,503914;-6,3829417;6,5445504
07/11/2020 12.37.34;-3,2477345;-6,3769565;7,0832458
07/11/2020 12.37.34;-2,979584;-6,1782374;7,309498
07/11/2020 12.37.34;-2,9628246;-6,540959;7,321469
07/11/2020 12.37.34;-3,3327289;-6,591237;6,445191
07/11/2020 12.37.34;-3,064578;-7,5189905;6,1064115
07/11/2020 12.37.34;-2,2397757;-7,4232225;6,5720835
07/11/2020 12.37.34;-2,6036944;-8,359355;6,75524
07/11/2020 12.37.34;-2,8538885;-7,5668745;6,4547677
07/11/2020 12.37.34;-3,2357635;-6,253655;6,5146227
07/11/2020 12.37.34;-3,0466216;-6,363788;6,613982
07/11/2020 12.37.34;-2,6515784;-7,1993647;7,5201874
07/11/2020 12.37.34;-2,7090392;-7,216124;7,0006456
07/11/2020 12.37.34;-3,095703;-7,3873096;6,613982
07/11/2020 12.37.34;-3,064578;-7,291541;6,3422403
07/11/2020 12.37.34;-2,4492683;-7,2783732;6,447585
07/11/2020 12.37.34;-2,409764;-7,8853035;6,8198833
07/11/2020 12.37.34;-2,7377696;-7,917625;6,1938
07/11/2020 12.37.34;-3,3638535;-7,5106106;6,027403
07/11/2020 12.37.34;-2,7126305;-6,96593;6,039374
07/11/2020 12.37.34;-2,3475149;-7,5680714;7,0341644
07/11/2020 12.37.34;-2,6288335;-7,273585;6,9108634
07/11/2020 12.37.34;-2,907758;-6,930017;5,8681884
07/11/2020 12.37.34;-3,728969;-7,2245035;6,38773
07/11/2020 12.37.34;-2,586935;-6,8318543;6,691794
07/11/2020 12.37.34;-2,9376855;-7,359776;7,225701
07/11/2020 12.37.34;-2,873042;-7,369353;6,9527617
07/11/2020 12.37.34;-3,3961751;-6,575675;6,5218053
07/11/2020 12.37.34;-3,3375173;-6,39611;6,563704
07/11/2020 12.37.34;-2,765303;-7,1766195;7,539341
07/11/2020 12.37.34;-2,7880478;-7,180211;7,132327
07/11/2020 12.37.34;-2,9161377;-6,7983356;6,7085533
07/11/2020 12.37.34;-3,1998506;-7,2448545;6,573281
07/11/2020 12.37.34;-2,5701754;-6,956353;6,59004
07/11/2020 12.37.34;-2,5007436;-7,6865845;6,75524
07/11/2020 12.37.34;-2,5103204;-7,9834657;6,7959414
07/11/2020 12.37.34;-3,4117374;-7,103596;6,4751186
07/11/2020 12.37.34;-2,7808652;-6,7241154;5,825093
07/11/2020 12.37.34;-2,6288335;-7,327454;7,065289
07/11/2020 12.37.34;-2,7940333;-7,417237;7,062895
07/11/2020 12.37.34;-2,802413;-7,026982;6,147113
07/11/2020 12.37.34;-3,0933087;-7,2352777;6,215348
07/11/2020 12.37.34;-2,4001873;-7,135918;6,4619503
07/11/2020 12.37.34;-2,2230163;-7,8062944;6,766014
07/11/2020 12.37.34;-2,8395233;-7,6829934;6,4667387
07/11/2020 12.37.34;-3,38181;-6,7959414;6,256049
07/11/2020 12.37.34;-2,135628;-7,3729444;6,30513
07/11/2020 12.37.34;-2,565387;-7,6147585;7,33344
07/11/2020 12.37.34;-2,7820623;-6,9000893;6,4224463
07/11/2020 12.37.34;-3,8271315;-7,4842744;6,51582
07/11/2020 12.37.34;-2,5965118;-6,361394;6,2752028
07/11/2020 12.37.34;-2,3511062;-7,747637;7,1885905
07/11/2020 12.37.34;-2,7688942;-8,133103;6,827066
07/11/2020 12.37.34;-3,2860417;-7,1586633;6,208165
07/11/2020 12.37.34;-2,6408045;-7,0090256;6,1183825
07/11/2020 12.37.34;-2,3942018;-7,301118;7,180211
07/11/2020 12.37.34;-2,767697;-7,0940194;7,097611
07/11/2020 12.37.34;-3,513491;-7,025785;6,8330517
07/11/2020 12.37.34;-3,3243492;-6,7684083;6,0285997
07/11/2020 12.37.34;-2,4468741;-7,264008;6,867768
07/11/2020 12.37.34;-2,3989902;-7,7943234;6,9371996
07/11/2020 12.37.34;-3,1268275;-7,441179;6,655881
07/11/2020 12.37.34;-3,1950622;-6,704962;6,31351
07/11/2020 12.37.34;-2,1164744;-6,9527617;6,9862804
07/11/2020 12.37.34;-2,6767175;-7,2592196;7,0844426
07/11/2020 12.37.34;-2,7461493;-7,1766195;6,7205243
07/11/2020 12.37.34;-3,2070332;-7,4363904;5,686229
07/11/2020 12.37.34;-2,5905263;-7,6375036;6,481104
07/11/2020 12.37.34;-2,2589293;-7,5525093;6,7564373
